BEGIN,34270,10
3,0.42273,0.69006,-0.08411,-13.73291,37.41455,24.10889
20,0.56055,0.84705,-0.17944,-16.23535,31.79932,12.69531
38,0.50452,0.91736,-0.32214,4.21143,32.40967,6.95801
55,0.45398,1.05542,-0.42566,13.97705,35.33936,0.54932
73,0.38232,1.24023,-0.54382,14.40430,34.05762,-4.39453
91,0.30786,1.36743,-0.64429,16.96777,35.40039,-20.56885
108,0.29077,1.41467,-0.64160,17.63916,34.72900,-46.38672
126,0.26941,1.42725,-0.62708,9.88770,23.80371,-82.09229
143,0.22607,1.34888,-0.60254,-0.97656,3.96729,-122.55859
160,0.24109,1.20215,-0.55591,-18.06641,-18.85986,-165.40527
178,0.27747,1.01282,-0.49817,-46.14258,-48.95020,-233.88672
196,0.30701,0.64917,-0.38696,-52.85645,-62.86621,-274.78027
214,0.33557,0.45129,-0.36438,-49.68262,-67.44385,-302.00195
232,0.31494,0.28503,-0.40747,-28.32031,-59.57031,-308.71582
250,0.37891,0.08972,-0.38513,7.69043,-43.76221,-301.39160
267,0.46191,0.07202,-0.20825,31.55518,-37.53662,-284.79004
284,0.29175,-0.42151,-0.22852,25.87891,-76.04980,-274.59717
EXIT,17
BEGIN,35220,11
3,-0.29443,1.07776,-0.49451,-20.81299,-11.65771,-192.26074
20,-0.08325,1.10217,-0.43286,-35.15625,-23.62061,-220.27588
38,-0.09705,1.00879,-0.57959,-10.25391,-40.64941,-234.68018
56,0.02954,0.95667,-0.59741,13.79395,-35.33936,-250.42725
73,0.13257,0.91272,-0.58655,28.38135,-35.76660,-267.08984
90,0.23608,0.76392,-0.55566,23.74268,-34.79004,-298.64502
107,0.39307,0.51440,-0.54358,7.87354,-34.91211,-322.08252
124,0.52258,0.23413,-0.54419,-9.64355,-46.75293,-333.00781
141,0.61731,-0.00159,-0.56958,-33.81348,-74.95117,-332.45850
158,0.65649,-0.08081,-0.58594,-42.23633,-109.74121,-306.64062
175,0.50891,-0.20056,-0.48572,-22.64404,-136.59668,-273.80371
192,0.29541,-0.54419,-0.24976,-2.56348,-158.20312,-270.26367
209,0.25916,-0.90698,0.02051,6.04248,-167.84668,-281.25000
226,0.29260,-1.14404,0.28333,12.26807,-151.79443,-282.22656
243,0.17517,-1.50488,0.08228,19.16504,-123.96240,-261.16943
260,0.17932,-1.44006,0.34680,18.61572,-93.20068,-223.87695
277,0.07373,-1.69360,0.44116,20.01953,-124.08447,-187.98828
EXIT,17
BEGIN,36033,12
3,-1.07703,1.74109,-0.64624,37.29248,-21.17920,36.98730
20,-0.88660,1.70508,-0.47925,39.61182,-6.46973,-47.91260
38,-0.77686,1.51550,-0.34607,35.21729,-7.50732,-133.36182
56,-0.62573,1.34094,-0.29089,4.08936,-23.55957,-206.11572
74,-0.48071,1.21973,-0.33032,-27.70996,-46.56982,-265.01465
92,-0.32837,1.04541,-0.36816,-32.59277,-56.45752,-309.99756
110,-0.14954,0.87781,-0.40393,-17.76123,-58.59375,-340.82031
127,0.00281,0.67517,-0.36047,-7.20215,-52.97852,-354.43115
145,0.19165,0.49585,-0.31592,-10.00977,-59.02100,-364.07471
162,0.25745,0.44006,-0.36511,-12.87842,-66.46729,-374.57275
180,0.19116,0.25427,-0.39905,18.92090,-70.49561,-403.62549
198,0.29651,-0.19788,-0.26929,38.26904,-71.47217,-440.85693
EXIT,12
BEGIN,36878,13
3,-0.64233,1.79626,-1.07129,-10.43701,-33.44727,77.75879
21,-0.37012,1.59387,-0.83997,40.28320,16.84570,29.66309
38,-0.33716,1.30164,-0.72754,86.30371,34.17969,-14.77051
56,-0.25488,1.26416,-0.62366,82.27539,26.00098,-45.04395
74,-0.27197,1.20886,-0.59106,69.45801,-1.03760,-62.01172
91,-0.26990,1.14465,-0.54285,63.53760,-22.76611,-89.41650
109,-0.24341,1.04199,-0.47986,56.57959,-42.05322,-133.11768
127,-0.16553,0.90002,-0.40417,39.67285,-67.19971,-215.27100
144,-0.08716,0.77100,-0.33606,34.24072,-70.31250,-272.52197
162,0.06042,0.34094,-0.19055,29.05273,-70.73975,-332.82471
180,0.20215,0.03894,-0.18774,15.74707,-76.17188,-374.02344
197,0.30762,-0.11438,-0.26440,13.24463,-86.12061,-379.45557
215,0.38245,-0.28113,-0.25208,29.35791,-99.85352,-366.63818
233,0.29675,-0.50256,-0.08740,42.11426,-128.78418,-364.62402
EXIT,14
BEGIN,37768,14
3,-0.08508,1.41003,-0.66858,8.97217,-48.15674,71.04492
20,0.01392,1.57764,-0.47717,28.68652,-10.07080,49.74365
38,-0.10632,1.49365,-0.45508,59.02100,16.47949,-20.01953
55,-0.00452,1.37366,-0.34045,35.46143,21.11816,-77.39258
73,0.12305,1.14172,-0.32593,15.74707,1.95312,-129.15039
90,0.19299,1.01331,-0.34888,-4.45557,-23.43750,-168.21289
108,0.27441,0.86084,-0.33972,-10.62012,-41.74805,-190.55176
126,0.34497,0.74609,-0.31836,-0.85449,-42.54150,-198.30322
144,0.41675,0.56323,-0.26294,15.38086,-30.27344,-202.51465
