22:49:53.744 -> BEGIN,46175,8
22:49:56.680 -> 904,-0.05518,0.27307,0.21143,98.14453,-65.42969,0.91553
22:49:56.727 -> 921,0.06519,0.36145,0.24353,103.82080,-67.74902,-9.09424
22:49:56.727 -> 938,0.10229,0.38232,0.22083,112.97607,-70.55664,-23.86475
22:49:56.774 -> 955,0.20911,0.44421,0.34619,115.53955,-73.36426,-37.35352
22:49:56.774 -> 972,0.36804,0.48657,0.53357,103.63770,-89.23340,-32.77588
22:49:56.774 -> 989,0.52551,0.55554,0.59729,88.92822,-104.61426,-15.38086
22:49:56.820 -> 1006,0.58728,0.53845,0.56714,79.16260,-120.30029,-1.40381
22:49:56.820 -> 1023,0.60681,0.57104,0.71399,77.57568,-119.26270,-0.91553
22:49:56.820 -> 1040,0.73840,0.61902,0.78625,69.51904,-117.12646,-4.94385
22:49:56.868 -> 1057,0.81604,0.64001,0.84741,59.81445,-114.13574,-8.54492
22:49:56.868 -> 1074,0.84656,0.64795,0.91663,51.69678,-109.19189,-9.15527
22:49:56.868 -> 1091,0.87793,0.69482,1.01770,41.93115,-111.87744,-4.76074
22:49:56.914 -> 1108,0.89221,0.70154,1.05005,36.56006,-111.87744,-5.49316
22:49:56.914 -> 1125,0.82959,0.60510,1.08569,33.38623,-106.20117,-26.06201
22:49:56.962 -> 1142,0.81738,0.55164,1.13354,30.02930,-93.01758,-52.42920
22:49:56.962 -> 1159,0.80969,0.53516,1.20923,26.55029,-88.50098,-70.61768
22:49:56.962 -> 1176,0.86475,0.47656,1.25842,18.00537,-84.65576,-83.61816
22:49:57.009 -> 1193,0.94263,0.39453,1.26672,6.83594,-79.16260,-93.87207
22:49:57.009 -> 1210,0.96570,0.34802,1.31323,-11.84082,-76.84326,-93.26172
22:49:57.009 -> 1227,0.94275,0.29712,1.21069,-18.79883,-68.60352,-88.37891
22:49:57.055 -> 1244,0.88428,0.27881,1.20276,-21.85059,-62.50000,-88.86719
22:49:57.055 -> 1261,0.82568,0.18042,1.14709,-24.90234,-50.84229,-103.63770
22:49:57.055 -> 1278,0.96777,0.04529,1.15771,-30.33447,-31.73828,-123.84033
22:49:57.101 -> 1295,1.08533,-0.04639,1.16577,-39.67285,-11.29150,-122.98584
22:49:57.101 -> 1312,1.04358,-0.16052,1.13977,-45.41016,-12.51221,-110.41260
22:49:57.149 -> 1329,0.92383,0.18103,0.93909,-42.90771,-10.00977,-96.19141
22:49:57.149 -> 1346,0.88647,-0.16101,1.27832,-58.65479,-5.98145,-79.34570
22:49:57.149 -> 1363,0.72974,-0.20337,1.16040,-63.72070,-1.03760,-90.75928
22:49:57.196 -> 1380,0.79749,-0.31982,1.08667,-57.00684,18.12744,-102.11182
22:49:57.196 -> 1397,0.85535,-0.33923,1.10291,-56.09131,28.25928,-110.65674
22:49:57.196 -> 1414,0.81201,-0.28003,1.15759,-64.51416,35.70557,-97.96143
22:49:57.243 -> 1431,0.72876,-0.35229,1.11548,-74.03564,34.72900,-82.21436
22:49:57.243 -> EXIT,85
22:49:57.805 -> BEGIN,50198,10
22:49:57.805 -> 3,0.55884,0.07385,0.10632,20.08057,-25.81787,-18.61572
22:49:57.805 -> 20,0.68677,0.01416,0.21411,16.47949,-29.60205,-28.80859
22:49:57.805 -> 37,0.78430,0.04407,0.27039,12.14600,-28.38135,-29.23584
22:49:57.853 -> 54,0.82886,0.04712,0.26819,14.34326,-25.93994,-22.46094
22:49:57.853 -> 71,0.89941,0.05249,0.29382,15.50293,-20.08057,-17.70020
22:49:57.853 -> 88,0.94971,-0.02466,0.36841,11.84082,-15.93018,-21.66748
22:49:57.899 -> 105,0.99927,-0.01941,0.38940,6.16455,-13.18359,-24.59717
22:49:57.899 -> 122,1.05591,0.03418,0.39844,2.68555,-12.39014,-24.71924
22:49:57.947 -> 139,1.08972,-0.03357,0.36707,5.61523,-11.35254,-34.36279
22:49:57.947 -> 156,1.12036,-0.05054,0.37439,5.92041,-5.61523,-42.60254
22:49:57.947 -> 173,1.18445,-0.10828,0.42163,2.99072,-2.38037,-39.85596
22:49:57.995 -> 190,1.19690,-0.09961,0.37292,5.37109,-2.80762,-31.00586
22:49:57.995 -> 207,1.20959,-0.10742,0.43445,-2.86865,-2.56348,-19.71436
22:49:57.995 -> 224,1.23523,-0.06384,0.44177,-6.16455,-8.60596,-10.37598
22:49:58.040 -> 241,1.17395,-0.10376,0.44495,-5.18799,-18.43262,-3.90625
22:49:58.040 -> 258,1.17896,-0.06848,0.36682,-4.21143,-13.48877,-2.56348
22:49:58.040 -> 276,1.22998,-0.04175,0.41431,-4.02832,-5.06592,0.54932
22:49:58.086 -> 293,1.21423,-0.12378,0.45557,-7.56836,-1.70898,7.69043
22:49:58.086 -> 310,1.22656,-0.18030,0.45984,-8.85010,3.78418,15.07568
22:49:58.132 -> 327,1.24609,-0.17065,0.45361,-11.71875,6.59180,18.43262
22:49:58.132 -> 344,1.26282,-0.23462,0.41211,-10.74219,12.14600,13.85498
22:49:58.132 -> 361,1.29443,-0.31116,0.46155,-12.02393,20.44678,3.84521
22:49:58.178 -> 378,1.39343,-0.35486,0.46484,-11.96289,25.75684,0.67139
22:49:58.178 -> 395,1.49536,-0.43506,0.45007,-5.73730,42.35840,3.17383
22:49:58.178 -> 412,1.53284,-0.51208,0.47864,-0.24414,54.74854,7.32422
22:49:58.224 -> 429,1.51477,-0.55090,0.45435,9.94873,62.68311,13.30566
22:49:58.224 -> 446,1.45837,-0.55664,0.47583,12.93945,67.44385,22.09473
22:49:58.271 -> 463,1.37622,-0.56604,0.45483,12.26807,67.01660,28.07617
22:49:58.271 -> 480,1.27930,-0.59119,0.36499,13.12256,71.35010,32.04346
22:49:58.271 -> 497,1.16211,-0.58350,0.29456,25.69580,77.69775,35.46143
22:49:58.317 -> 514,1.03601,-0.55823,0.25146,38.33008,79.16260,36.92627
22:49:58.317 -> 531,0.92151,-0.52466,0.22742,43.09082,79.77295,39.61182
22:49:58.317 -> 548,0.81604,-0.50024,0.20837,45.34912,76.59912,41.25977
22:49:58.363 -> 565,0.72888,-0.45264,0.20813,46.56982,69.03076,46.14258
22:49:58.363 -> 582,0.63733,-0.46191,0.10168,55.29785,67.38281,50.41504
22:49:58.363 -> 599,0.54370,-0.43213,0.06592,65.18555,70.61768,53.03955
22:49:58.410 -> 616,0.47351,-0.39990,0.04639,68.84766,65.91797,53.64990
22:49:58.410 -> 633,0.42200,-0.38367,-0.00366,71.53320,57.98340,51.57471
22:49:58.457 -> 650,0.35791,-0.34192,-0.06787,77.14844,53.34473,48.64502
22:49:58.457 -> 667,0.30725,-0.31189,-0.11743,82.27539,49.62158,44.06738
22:49:58.457 -> 684,0.28003,-0.29407,-0.13562,95.45898,48.09570,38.75732
22:49:58.503 -> 701,0.25952,-0.24805,-0.12024,104.43115,40.95459,31.73828
22:49:58.503 -> 718,0.24719,-0.17627,-0.06860,106.32324,30.15137,29.78516
22:49:58.503 -> 735,0.21997,-0.11938,-0.10229,109.98535,16.47949,30.27344
22:49:58.550 -> 752,0.21814,-0.07593,-0.09680,111.93848,3.35693,28.56445
22:49:58.550 -> 769,0.19653,-0.06287,-0.08960,111.38916,-1.28174,28.32031
22:49:58.550 -> 786,0.19934,-0.05457,-0.01196,107.54395,-12.02393,26.06201
22:49:58.597 -> 803,0.20105,0.00208,-0.00110,105.65186,-17.88330,24.78027
22:49:58.597 -> 820,0.19653,0.07202,0.00049,106.56738,-18.12744,25.26855
22:49:58.644 -> 837,0.20508,0.13867,0.06360,109.55811,-23.80371,24.59717
22:49:58.644 -> 854,0.20117,0.17725,0.13770,114.99023,-36.68213,18.61572
22:49:58.644 -> 871,0.24353,0.17712,0.20068,122.37549,-46.87500,7.26318
22:49:58.691 -> 888,0.29041,0.21606,0.25159,125.24414,-46.81396,-0.18311
22:49:58.691 -> 905,0.34241,0.32019,0.33643,116.94336,-51.14746,-1.52588
22:49:58.691 -> 922,0.36279,0.41028,0.41797,101.25732,-68.23730,8.66699
22:49:58.738 -> 939,0.39978,0.41016,0.44983,96.31348,-89.23340,20.56885
22:49:58.738 -> 956,0.45459,0.37109,0.48486,102.78320,-101.74561,18.73779
22:49:58.738 -> 973,0.48120,0.36963,0.52832,101.80664,-99.91455,11.53564
22:49:58.785 -> 990,0.49048,0.44775,0.59033,97.47314,-96.80176,5.49316
22:49:58.785 -> 1007,0.51013,0.54871,0.72607,85.69336,-102.35596,9.94873
22:49:58.832 -> 1024,0.51917,0.57532,0.78125,82.27539,-105.04150,19.71436
22:49:58.832 -> 1041,0.52441,0.62012,0.89685,67.62695,-112.42676,26.12305
22:49:58.832 -> 1058,0.53223,0.59033,0.83667,61.82861,-117.30957,20.01953
22:49:58.878 -> 1075,0.59192,0.56287,0.87000,60.48584,-105.65186,0.85449
22:49:58.878 -> 1092,0.63257,0.61902,0.91003,55.05371,-94.05518,-13.67187
22:49:58.878 -> 1109,0.61426,0.63855,0.96289,52.97852,-92.04102,-25.32959
22:49:58.925 -> 1126,0.66919,0.64868,1.03271,44.61670,-97.41211,-34.85107
22:49:58.925 -> 1143,0.72046,0.60339,1.05383,37.78076,-94.84863,-41.80908
22:49:58.925 -> 1160,0.77612,0.58313,1.06677,34.11865,-90.63721,-45.34912
22:49:58.972 -> 1177,0.75439,0.53064,1.07019,28.19824,-81.05469,-52.61230
22:49:58.972 -> 1194,0.72034,0.53821,1.10950,16.78467,-74.95117,-62.25586
22:49:59.019 -> 1211,0.72742,0.54407,1.13147,3.47900,-72.20459,-67.68799
22:49:59.019 -> 1228,0.76001,0.45325,1.06958,-2.86865,-63.47656,-78.24707
22:49:59.019 -> 1245,0.79492,0.33459,1.09155,-5.55420,-52.36816,-95.76416
22:49:59.066 -> 1262,0.80212,0.25635,1.11145,-7.08008,-41.19873,-107.97119
22:49:59.066 -> 1279,0.81470,0.30371,1.16455,-11.16943,-34.60693,-107.48291
22:49:59.066 -> 1296,0.89331,0.25610,1.18738,-23.31543,-33.99658,-100.83008
22:49:59.113 -> 1313,0.89233,0.18823,1.05005,-32.89795,-22.76611,-100.58594
22:49:59.113 -> 1330,0.95776,0.10437,1.41443,-48.33984,-30.88379,-85.69336
22:49:59.113 -> 1347,0.85059,0.23450,1.08875,-64.75830,-38.57422,-56.03027
22:49:59.160 -> 1364,0.73096,0.06665,1.11340,-61.88965,-30.45654,-55.54199
22:49:59.160 -> 1381,0.62537,0.13879,0.98364,-57.00684,-17.02881,-70.43457
22:49:59.160 -> 1398,0.64429,0.01953,1.24341,-67.93213,-11.35254,-84.89990
22:49:59.207 -> 1415,0.56934,-0.07227,1.12500,-77.63672,-5.67627,-99.73145
22:49:59.207 -> 1432,0.58704,0.06116,1.31555,-81.17676,-5.24902,-98.26660
22:49:59.254 -> 1449,0.57336,-0.03564,1.22595,-82.58057,-2.07520,-77.51465
22:49:59.254 -> 1466,0.50610,-0.08667,1.18103,-75.92773,-1.40381,-74.64600
22:49:59.254 -> 1483,0.46436,-0.12683,1.21997,-75.43945,0.79346,-81.11572
22:49:59.299 -> 1500,0.48608,-0.27148,1.22815,-80.87158,4.76074,-97.41211
22:49:59.299 -> 1517,0.61035,-0.41248,1.16089,-84.22852,15.99121,-118.28613
22:49:59.299 -> 1534,0.67847,-0.42322,1.13660,-83.06885,27.58789,-124.02344
22:49:59.346 -> 1551,0.81091,-0.38354,1.11279,-81.11572,30.39551,-119.26270
22:49:59.346 -> 1568,0.91785,-0.44263,1.10266,-80.50537,34.66797,-107.60498
22:49:59.346 -> EXIT,93
22:49:59.722 -> BEGIN,52142,11
22:49:59.722 -> 3,-0.04797,-0.04675,-0.02869,-14.28223,40.40527,16.23535
22:49:59.768 -> 20,0.05078,0.11414,0.15442,-1.70898,22.03369,8.17871
22:49:59.768 -> 37,0.12512,0.03564,0.06152,4.02832,7.87354,-2.56348
22:49:59.768 -> 54,0.21313,0.10962,0.02185,22.82715,0.12207,-22.64404
22:49:59.814 -> 71,0.36975,0.03149,0.09070,33.14209,1.15967,-47.91260
22:49:59.814 -> 88,0.54346,0.08167,0.21240,34.05762,-0.12207,-59.87549
22:49:59.814 -> 105,0.67627,0.10510,0.25488,27.52686,-1.89209,-58.47168
22:49:59.861 -> 122,0.74707,0.11658,0.24939,23.25439,-5.92041,-51.26953
22:49:59.861 -> 139,0.80798,0.06702,0.21204,22.88818,-2.31934,-46.56982
22:49:59.907 -> 156,0.84973,0.06470,0.27417,16.66260,-3.35693,-47.36328
22:49:59.907 -> 173,0.92053,0.08093,0.29614,10.92529,-7.50732,-52.79541
22:49:59.907 -> 190,0.96765,0.00476,0.29224,7.87354,-8.11768,-57.37305
22:49:59.954 -> 207,1.02722,-0.01697,0.28064,12.69531,-8.11768,-58.77686
22:49:59.954 -> 224,1.10474,-0.01062,0.26306,22.33887,-7.32422,-59.38721
22:49:59.954 -> 241,1.10242,-0.06152,0.25134,46.50879,-5.00488,-61.15723
22:50:00.002 -> 258,1.17432,-0.15283,0.33643,54.01611,-8.85010,-58.47168
22:50:00.002 -> 275,1.15552,-0.29687,0.24854,51.51367,-11.71875,-55.48096
22:50:00.002 -> 292,1.39746,-0.26233,0.27222,53.83301,-1.28174,-50.84229
22:50:00.049 -> 309,1.51624,-0.37317,0.29541,53.40576,12.81738,-46.32568
22:50:00.049 -> 326,1.63013,-0.28918,0.43774,48.15674,15.62500,-25.45166
22:50:00.049 -> 343,1.65210,-0.32080,0.49463,34.30176,4.88281,5.49316
22:50:00.095 -> 360,1.65466,-0.37793,0.47034,31.73828,5.98145,25.75684
22:50:00.095 -> 377,1.66345,-0.36951,0.50098,29.05273,13.12256,39.18457
22:50:00.142 -> 394,1.62415,-0.33179,0.59351,18.79883,17.02881,47.54639
22:50:00.142 -> 411,1.56213,-0.25000,0.61633,7.26318,20.44678,50.78125
22:50:00.142 -> 428,1.50562,-0.22192,0.61682,0.24414,28.62549,56.21338
22:50:00.189 -> 445,1.41248,-0.20312,0.58887,0.91553,44.25049,61.88965
22:50:00.189 -> 462,1.26746,-0.10193,0.59082,-4.45557,54.07715,62.98828
22:50:00.189 -> 479,1.07410,-0.06177,0.50085,-4.39453,65.91797,53.52783
22:50:00.236 -> 496,0.95679,-0.05176,0.46777,-5.79834,78.79639,38.63525
22:50:00.236 -> 513,0.93750,-0.10315,0.39893,-3.05176,90.33203,25.81787
22:50:00.236 -> 530,0.97461,-0.16699,0.34546,-1.58691,95.45898,22.94922
22:50:00.282 -> 547,0.97290,-0.16187,0.27710,-2.38037,90.33203,33.87451
