355,0.92,-0.16,-0.34,156.49,-30.03,-13.92
371,0.91,-0.18,-0.23,165.59,-34.18,-13.61
387,0.88,-0.16,-0.15,167.54,-46.94,-16.42
403,0.83,-0.12,-0.06,172.42,-59.39,-15.56
418,0.80,-0.16,0.08,182.07,-66.41,-9.70
433,0.75,-0.24,0.29,182.37,-67.99,-6.23
449,0.73,-0.31,0.40,166.87,-73.43,-12.21
465,0.73,-0.42,0.64,154.24,-77.45,-20.63
481,0.75,-0.51,0.85,126.22,-88.01,-39.31
496,0.78,-0.65,1.03,97.53,-89.29,-51.51
511,0.86,-0.81,1.18,71.59,-76.97,-54.44
527,0.99,-0.93,1.28,45.41,-53.96,-41.20
EXIT,35
BEGIN,28166,8
3,0.89,-0.49,-0.75,-49.32,16.11,-2.26
18,0.93,-0.40,-0.50,-37.96,16.91,3.23
34,0.89,-0.45,-0.52,-25.15,10.62,5.19
50,0.92,-0.49,-0.53,-25.39,9.58,4.27
66,0.94,-0.46,-0.58,-30.40,4.33,4.76
82,0.93,-0.45,-0.63,-31.37,-3.11,6.59
98,1.11,-0.67,-0.89,-24.48,-14.59,2.62
114,1.08,-0.53,-0.79,-12.88,-2.56,35.71
129,0.89,-0.36,-0.75,15.81,-31.07,2.62
145,0.83,-0.28,-0.70,20.02,-15.99,9.64
160,1.01,-0.31,-0.64,29.42,-7.45,15.08
175,1.01,-0.33,-0.70,51.09,-18.62,13.18
190,0.99,-0.27,-0.71,64.21,-27.89,13.85
205,1.03,-0.28,-0.53,75.26,-31.74,19.41
220,0.97,-0.24,-0.57,82.15,-39.49,17.33
235,0.95,-0.31,-0.49,90.58,-34.24,16.36
250,0.93,-0.26,-0.46,100.46,-27.10,5.00
265,0.95,-0.26,-0.44,106.99,-14.22,-5.00
280,1.02,-0.33,-0.46,109.44,-11.11,-8.79
295,0.98,-0.26,-0.45,113.22,-9.52,-17.88
310,1.05,-0.43,-0.41,118.53,-6.29,-4.03
326,1.05,-0.35,-0.35,126.40,-23.44,-3.60
342,0.93,-0.29,-0.38,127.32,-42.24,-3.85
357,0.93,-0.30,-0.32,124.88,-40.77,0.43
372,0.89,-0.30,-0.26,127.38,-38.51,-3.60
387,0.85,-0.22,-0.24,139.04,-37.48,-6.71
402,0.78,-0.22,-0.21,161.44,-30.76,-11.47
417,0.76,-0.20,-0.17,173.65,-30.64,-29.79
433,0.73,-0.10,-0.13,194.89,-30.64,-34.48
448,0.71,-0.26,0.04,202.82,-30.27,-40.77
463,0.72,-0.38,0.21,195.74,-48.16,-56.03
478,0.83,-0.48,0.38,183.90,-67.50,-61.58
493,0.85,-0.49,0.47,176.27,-72.51,-58.72
508,0.84,-0.55,0.64,155.58,-78.12,-45.17
523,0.83,-0.60,0.78,131.04,-75.93,-31.86
538,0.83,-0.67,0.91,107.85,-64.33,-25.70
553,0.85,-0.70,0.96,96.19,-56.03,-28.08
568,0.90,-0.77,1.03,71.47,-40.77,-29.36
583,0.96,-0.83,1.07,43.33,-29.30,-26.06
EXIT,39
BEGIN,29223,9
3,1.00,-0.35,-0.75,-58.59,29.11,-4.64
18,0.91,-0.35,-0.77,-58.04,15.69,-9.40
33,1.04,-0.41,-0.63,-51.45,7.08,-5.37
48,1.02,-0.39,-0.74,-41.99,-26.12,-0.49
64,0.94,-0.43,-0.57,-44.13,-12.51,8.06
79,0.98,-0.35,-0.55,-29.24,-0.31,-11.11
95,1.03,-0.43,-0.62,-8.42,4.03,-6.41
110,1.04,-0.39,-0.55,-2.32,-1.40,0.12
125,1.02,-0.36,-0.64,13.85,-10.44,5.43
140,0.97,-0.30,-0.62,26.79,-12.76,14.83
155,0.94,-0.31,-0.62,41.93,-13.18,15.87
170,0.93,-0.30,-0.62,52.19,-18.07,5.86
185,0.91,-0.27,-0.65,54.75,-22.09,0.37
200,0.95,-0.28,-0.58,59.88,-26.00,-0.55
216,0.92,-0.22,-0.50,65.19,-33.63,2.99
231,0.88,-0.23,-0.39,72.88,-41.56,9.46
246,0.85,-0.26,-0.34,78.86,-46.88,10.01
261,0.86,-0.29,-0.25,89.60,-51.15,3.42
276,0.75,-0.21,-0.19,96.98,-42.11,0.43
291,0.86,-0.39,-0.13,105.83,-27.04,4.27
306,0.87,-0.35,-0.08,107.06,-23.38,-16.42
321,0.93,-0.24,-0.16,105.96,-25.15,-21.61
337,1.00,-0.26,-0.21,99.67,-19.04,-12.51
352,1.02,-0.15,-0.26,101.81,-15.93,-13.98
367,1.02,-0.17,-0.35,113.04,-16.54,-13.67
382,1.03,-0.17,-0.37,118.23,-16.72,-17.94
397,1.04,-0.17,-0.41,127.50,-21.91,-22.40
412,1.09,-0.23,-0.36,136.23,-26.43,-15.20
427,1.06,-0.17,-0.27,144.04,-43.21,-6.77
442,1.02,-0.17,-0.22,146.61,-55.79,14.22
457,0.95,-0.18,-0.05,142.15,-77.27,5.07
472,0.85,-0.16,0.15,135.56,-91.31,8.06
487,0.78,-0.19,0.36,132.87,-84.96,7.02
502,0.73,-0.17,0.46,131.53,-63.84,-3.42
517,0.72,-0.18,0.65,125.31,-54.14,-10.44
532,0.79,-0.27,0.81,113.53,-39.61,-23.56
547,0.88,-0.41,0.97,96.98,-32.41,-28.20
562,0.93,-0.48,1.04,72.27,-34.06,-24.05
577,1.01,-0.53,1.12,56.64,-39.37,-21.00
592,1.00,-0.47,1.11,27.40,-44.98,-7.39
607,0.94,-0.33,1.04,7.69,-36.62,5.25
622,0.90,-0.27,0.97,-4.39,-18.31,10.86
EXIT,42
BEGIN,30299,10
3,1.15,-0.58,-0.31,-43.82,52.00,-7.93
18,1.03,-0.44,-0.66,-45.84,28.69,18.37
33,0.99,-0.66,-0.64,-34.00,30.03,15.01
49,0.89,-0.46,-0.73,-41.02,26.98,-3.97
65,1.02,-0.45,-0.73,-39.37,26.49,7.20
81,1.02,-0.49,-0.83,-32.04,5.80,12.76
97,0.99,-0.45,-0.86,-16.42,-5.13,19.29
112,0.95,-0.44,-0.84,0.98,-16.30,22.71
127,0.93,-0.41,-0.82,11.41,-22.64,20.81
142,0.91,-0.39,-0.82,15.56,-26.18,19.47
157,0.89,-0.39,-0.83,26.18,-27.04,18.07
172,0.87,-0.38,-0.85,40.89,-28.08,8.73
187,0.87,-0.33,-0.82,61.22,-26.73,5.49
202,0.95,-0.42,-0.76,83.74,-28.87,4.82
217,0.88,-0.46,-0.71,94.85,-32.59,11.23
232,0.78,-0.33,-0.51,112.06,-36.62,2.87
247,0.78,-0.43,-0.45,124.88,-40.22,3.97
263,0.79,-0.37,-0.40,131.84,-28.20,-2.99
279,0.81,-0.36,-0.32,143.74,-17.64,-8.06
294,0.86,-0.44,-0.28,148.56,-16.11,-12.02
310,0.91,-0.43,-0.24,155.52,-17.70,-21.24
326,1.00,-0.41,-0.26,156.25,-24.78,-22.40
341,1.01,-0.33,-0.30,150.88,-36.13,-15.38
356,0.97,-0.24,-0.30,144.35,-48.65,-5.25
371,0.98,-0.22,-0.30,142.52,-56.64,-2.56
386,0.94,-0.15,-0.26,138.61,-75.50,-3.85
401,0.93,-0.17,-0.18,132.08,-94.60,-3.11
416,0.95,-0.17,-0.07,124.57,-109.86,-0.98
432,0.95,-0.17,-0.01,118.35,-124.45,7.81
448,0.92,-0.17,0.13,116.15,-132.57,12.63
463,0.84,-0.13,0.31,109.19,-147.58,21.06
478,0.75,-0.14,0.52,97.05,-159.48,25.57
493,0.66,-0.19,0.72,87.28,-160.28,20.81
508,0.63,-0.20,0.84,83.98,-156.19,15.32
EXIT,34
BEGIN,31271,11
3,0.98,-0.34,-0.61,-67.57,47.49,-4.46
18,1.01,-0.27,-0.56,-64.15,39.06,-8.30
33,0.96,-0.38,-0.52,-51.51,21.12,-8.61
49,0.94,-0.35,-0.53,-52.73,9.70,-14.28
65,0.98,-0.41,-0.62,-53.22,10.50,-20.81
80,1.02,-0.46,-0.63,-48.95,13.06,-20.57
96,1.10,-0.49,-0.80,-34.06,-2.75,-17.58
112,1.03,-0.41,-0.79,-24.41,2.50,-7.45
128,1.02,-0.32,-0.75,6.29,5.74,0.92
143,1.00,-0.35,-0.75,37.17,10.80,12.08
158,1.02,-0.36,-0.72,48.71,12.88,13.00
173,1.02,-0.35,-0.78,64.76,6.65,8.30
188,1.03,-0.34,-0.76,74.65,4.39,6.77
203,1.01,-0.31,-0.78,93.99,-7.75,9.70
219,0.99,-0.31,-0.67,114.93,-6.90,14.71
234,0.88,-0.30,-0.77,124.33,-8.00,10.56
249,0.98,-0.46,-0.65,135.68,6.35,11.96
264,0.98,-0.53,-0.57,135.80,-2.44,-2.08
280,1.04,-0.51,-0.44,121.22,-17.94,-6.16
295,1.08,-0.53,-0.37,113.95,-44.25,-3.78
311,1.05,-0.46,-0.31,102.66,-53.28,-3.97
327,1.04,-0.37,-0.25,101.87,-64.45,-1.28
342,1.00,-0.30,-0.21,114.81,-62.56,4.21
357,0.97,-0.24,-0.13,138.31,-51.70,8.73
372,0.96,-0.26,-0.09,160.16,-45.29,11.11
387,0.91,-0.29,0.03,164.43,-44.37,9.46
402,0.87,-0.22,0.13,161.13,-49.56,5.07
418,0.84,-0.12,0.21,149.41,-58.41,4.82
433,0.77,-0.03,0.27,136.17,-72.27,7.20
448,0.72,-0.00,0.30,131.16,-77.39,7.14
463,0.65,0.02,0.39,127.38,-77.39,8.54
478,0.60,-0.01,0.52,130.80,-72.33,3.66
493,0.66,-0.02,0.68,123.66,-69.09,-5.62
508,0.67,-0.03,0.74,113.04,-70.37,-6.29
523,0.68,-0.05,0.84,83.86,-75.93,-6.84
538,0.67,-0.15,0.91,56.03,-82.40,-13.00
554,0.68,-0.19,0.96,49.50,-79.10,-26.18
569,0.72,-0.25,1.05,67.50,-50.96,-29.91
584,0.76,-0.34,1.16,74.04,-33.51,-27.10
599,0.83,-0.53,1.38,58.59,-20.87,-24.72
614,0.88,-0.59,1.49,11.54,-36.74,-27.34
EXIT,41
BEGIN,32309,12
3,1.03,-0.78,-0.90,-81.05,56.64,-54.26
18,1.23,-0.76,-0.75,-62.93,46.45,-44.01
33,1.15,-0.62,-0.73,-39.12,25.82,-16.17
49,1.16,-0.70,-0.65,-34.91,17.82,-16.54
64,1.22,-0.83,-0.80,-17.52,-31.92,9.58
80,1.05,-0.66,-0.79,-11.35,-32.59,16.17
95,1.01,-0.66,-0.80,32.41,-28.32,18.07
110,0.95,-0.56,-0.80,71.17,-2.56,17.46
125,1.00,-0.52,-0.61,91.80,1.65,23.07
140,0.98,-0.55,-0.60,119.75,-4.03,34.06
155,0.91,-0.53,-0.54,131.59,-13.73,32.65
170,0.88,-0.47,-0.43,129.27,-19.59,20.75
185,0.89,-0.48,-0.44,126.16,-26.31,16.66
200,0.91,-0.43,-0.41,118.84,-37.84,10.50
215,0.91,-0.41,-0.41,120.61,-44.13,10.25
231,0.95,-0.39,-0.31,129.39,-42.18,11.47
247,0.95,-0.35,-0.22,139.16,-47.79,13.85
262,0.94,-0.35,-0.19,142.15,-51.21,16.42
278,0.97,-0.34,-0.09,140.38,-54.69,22.03
